# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
53900 -6509.54 293.692 12.3068
54000 -6499.68 306.681 -76.3662
54100 -6519.44 296.395 99.8606
54200 -6516.21 285.02 -108.589
54300 -6458.25 308.176 50.9399
54400 -6457.73 310.154 -14.0203
54500 -6532.32 287.414 72.1632
54600 -6553.27 286.099 -64.3846
54700 -6500.95 312.934 184.213
54800 -6503.8 300.379 -118.82
54900 -6533.66 282.104 -33.0024
55000 -6499.47 303.635 -22.5727
55100 -6451.63 302.772 58.6815
55200 -6476.33 302.689 -127.878
55300 -6518.24 286.698 181.913
55400 -6506.26 298.347 -70.1837
55500 -6482.57 311.351 7.22454
55600 -6526.17 290.705 23.4092
55700 -6532.16 288.7 31.6524
55800 -6489.54 309.875 -57.0424
55900 -6482.68 294.884 12.9986
56000 -6504.48 294.548 7.73366
56100 -6494.03 298.322 -64.0664
56200 -6482.66 303.158 124.936
56300 -6499.43 295.717 -102.403
56400 -6513.09 294.352 15.417
56500 -6512.21 304.098 2.33619
56600 -6513.01 293.773 -42.7192
56700 -6499.29 297.936 35.327
56800 -6485.21 302.489 66.7747
56900 -6501.36 297.245 -4.59442
57000 -6527.77 295.392 -92.3714
57100 -6505.57 293.45 134.482
57200 -6482.77 308.186 -105.654
57300 -6516.49 294.043 95.0508
57400 -6532.71 291.548 -32.0378
57500 -6506.5 305.648 35.3764
57600 -6507.59 296.518 -49.1855
57700 -6501.19 290.647 16.9421
57800 -6498.23 307.001 22.783
57900 -6492.71 292.65 -91.1771
58000 -6489.72 301.238 98.8314
58100 -6475.64 296.004 -57.9846
58200 -6471.65 302.589 126.636
58300 -6502.42 295.982 -166.047
58400 -6503.98 289.015 137.033
58500 -6487.93 308.865 -51.8232
58600 -6488.8 295.265 45.95
58700 -6500 297.596 73.346
58800 -6493.87 296.258 -108.807
58900 -6495.4 303.406 4.11701
59000 -6510.32 295.669 9.60379
59100 -6508.08 291.619 -30.2798
59200 -6472.49 302.803 -34.9503
59300 -6481.02 304.196 112.06
59400 -6521.64 293.297 24.8316
59500 -6546.97 293.944 -121.1
59600 -6516.12 295.093 28.4863
59700 -6473.03 307.19 81.9118
59800 -6494.29 295.846 -82.7682
59900 -6492.61 290.448 107.57
60000 -6478.66 313.815 -66.9462
60100 -6507.5 285.658 -14.5345
60200 -6498.75 291.347 138.187
60300 -6456.5 316.105 -94.9256
60400 -6496.21 290.718 -3.29384
60500 -6524.52 290.979 41.4514
60600 -6489.4 304.534 -69.8293
60700 -6502.23 303.254 9.10878
60800 -6524.13 286.078 -14.6471
60900 -6496.69 300.256 38.8437
61000 -6472.18 306.803 30.7984
61100 -6494.33 291.901 -87.5003
61200 -6497.81 297.329 146.696
61300 -6491.55 302.583 -89.3492
61400 -6514.73 299.416 47.6494
61500 -6522.48 285.565 -46.9454
61600 -6471.77 303.437 31.7327
61700 -6460.97 307.299 -107.013
61800 -6497.66 288.224 122.027
61900 -6492.27 298.155 -72.935
62000 -6474.45 304.078 141.972
62100 -6494.36 296.807 -113.371
62200 -6514.11 293.719 94.4455
62300 -6483.47 294.17 -66.0526
62400 -6455.7 308.248 8.08126
62500 -6477.86 296.789 -19.1157
62600 -6512.4 293.681 36.9852
