# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
17400 -13238.8 303.511 30.5818
17500 -13234 299.967 24.3267
17600 -13274 296.425 1.19951
17700 -13274.2 291.975 40.199
17800 -13235 301.221 -27.0643
17900 -13246 306.538 15.1662
18000 -13296.2 287.451 -7.74483
18100 -13275.9 298.836 -32.6411
18200 -13230.7 305.143 -5.83664
18300 -13258.9 295.613 -11.1318
18400 -13260.2 293.084 57.1365
18500 -13213 298.885 21.9735
18600 -13221.2 305.953 -50.1067
18700 -13265 290.513 -5.33415
18800 -13256 296.875 -18.1821
18900 -13232.8 304.6 52.4894
19000 -13275.8 296.051 17.5189
19100 -13292.7 292.054 35.4628
19200 -13257.6 302.284 -46.4121
19300 -13239.7 298.599 -12.1866
19400 -13256.6 295.854 -25.1483
19500 -13262.4 299.439 -11.8968
19600 -13252.7 299.655 67.6648
19700 -13240.4 294.732 16.3051
19800 -13237.2 300.571 -7.37243
19900 -13244.5 299.66 -45.728
20000 -13257.5 295.769 13.9887
20100 -13269.8 299.626 9.62512
20200 -13278.5 294.552 101.922
20300 -13258.2 299.265 -59.8966
20400 -13229 302.204 18.6024
20500 -13280.8 295.069 -68.8861
20600 -13292.6 289.133 41.1231
20700 -13243.2 306.549 -1.6103
20800 -13227.3 298.841 -23.6831
20900 -13256.3 294.162 -9.12571
21000 -13238.8 300.308 31.1494
21100 -13249.9 303.05 29.9849
21200 -13285.2 291.668 -0.856643
21300 -13263.3 298.201 -50.2549
21400 -13232.8 301.133 9.01546
21500 -13243 299.82 25.0194
21600 -13256.6 293.297 -0.279972
21700 -13266.4 296.817 54.667
21800 -13237.2 299.031 -47.8345
21900 -13229.6 301.047 2.93609
22000 -13253.4 294.012 -41.858
22100 -13262.1 300.768 2.95921
22200 -13265.2 296.166 19.6047
22300 -13270.4 298.589 13.6273
22400 -13263.2 296.724 -32.7766
22500 -13243.6 300.466 13.3221
22600 -13239.9 298.467 -31.5327
22700 -13266.7 297.841 69.897
22800 -13264.7 293.694 -9.09834
22900 -13233.3 304.733 7.66008
23000 -13263.3 299.882 8.71449
23100 -13304.6 288.829 -33.3665
23200 -13247.6 296.323 -12.2754
23300 -13184.8 309.148 8.65626
23400 -13227.3 295.271 7.52837
23500 -13281.1 291.124 19.8995
23600 -13245.1 302.934 51.8292
23700 -13246.7 302.856 -35.5986
23800 -13280.1 289.064 -48.8911
23900 -13252 298.327 9.98017
24000 -13228.2 302.627 6.54451
24100 -13267.5 298.159 45.4241
24200 -13287.7 294.19 31.3449
