# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
37300 -6493.22 337.594 -802.287
37400 -6501.55 342.894 737.294
37500 -6488.66 334.615 173.147
37600 -6492.16 336.869 -1155.92
37700 -6496.56 339.667 -973.58
37800 -6490.47 335.75 -1145.88
37900 -6489.29 334.991 -1970.4
38000 -6499.54 341.553 -142.924
38100 -6502.54 343.444 -674.192
38200 -6504.94 344.998 -1328.32
38300 -6493.37 337.596 -1057.27
38400 -6505.13 345.116 -2491.03
38500 -6493.69 337.804 -3160.95
38600 -6495.02 338.657 -1438.61
38700 -6497.79 340.392 -853.644
38800 -6495.98 339.238 -2139.52
38900 -6494.39 338.268 -1018.44
39000 -6510.13 348.328 99.2696
39100 -6496.75 339.765 -3082.3
39200 -6496.05 339.293 -3690.01
39300 -6510.82 348.761 -1185.68
39400 -6498.54 340.916 -314.063
39500 -6497.81 340.414 -2804.59
39600 -6496.58 339.597 -2948.96
39700 -6484.3 331.736 -1249.62
39800 -6498.52 340.846 301.77
39900 -6502 343.072 -964.43
40000 -6497.04 339.931 -2357.22
40100 -6502.91 343.685 -1235.72
40200 -6512.76 349.99 924.713
40300 -6503.27 343.939 -525.685
40400 -6503.68 344.188 -2525.29
40500 -6501.42 342.746 -463.839
40600 -6495.17 338.712 -638.618
40700 -6497.44 340.169 -2363.38
40800 -6490.37 335.634 -2637.73
40900 -6508.19 347.03 -2194.02
41000 -6489.19 334.897 -2938.54
41100 -6487.01 333.518 -2494.53
41200 -6492.2 336.853 -1449.1
41300 -6488.09 334.247 -1559.86
41400 -6495.16 338.757 -2265.72
41500 -6495.86 339.181 -1791.18
41600 -6497.98 340.569 -285.341
41700 -6494.04 338.056 -1413.27
41800 -6486.59 333.274 -5180.63
41900 -6494.86 338.562 -2353.75
42000 -6491.95 336.732 -183.732
42100 -6497.05 339.986 -2250.71
42200 -6501 342.503 -1749.6
42300 -6497.43 340.212 430.178
42400 -6498.45 340.871 -91.7557
42500 -6494.7 338.483 -3556.28
42600 -6492.26 336.897 -2128.48
42700 -6500.26 342.014 852.326
42800 -6487.89 334.113 -1758.32
42900 -6496.62 339.69 -1970.27
43000 -6499.95 341.832 1451.26
43100 -6505.41 345.346 -1338.37
43200 -6486.17 333.012 -5063.5
43300 -6492.62 337.125 -2772.8
43400 -6503.58 344.16 785.458
43500 -6498.03 340.621 -874.514
43600 -6497.08 340.013 -2175.23
43700 -6499.39 341.506 -1493.1
43800 -6502.01 343.194 -838.789
43900 -6495.27 338.858 -1427.44
44000 -6483.13 331.079 -1934.53
44100 -6494.49 338.369 -2445.62
44200 -6476.48 326.834 -3326
44300 -6486.43 333.18 -3790.56
44400 -6495.94 339.265 -2123.67
44500 -6488.5 334.502 -2200.62
44600 -6490.49 335.815 -1351.89
44700 -6485.69 332.735 -847.522
44800 -6492.28 336.938 -1720.32
44900 -6488.11 334.254 -746.858
45000 -6480.98 329.71 -917.819
45100 -6474.37 325.469 -2547.56
45200 -6493.83 337.947 -3244.65
45300 -6498.66 341.05 -2187.26
45400 -6490.52 335.841 -942.576
45500 -6485.36 332.525 -1226.12
45600 -6493.51 337.726 -687.005
45700 -6494.4 338.326 -846.304
45800 -6488.67 334.65 -1740.69
45900 -6484.59 332.039 -1894.76
46000 -6484.71 332.123 -1083.18
46100 -6494.23 338.213 -459.315
46200 -6482.96 330.984 -2248.46
46300 -6484.31 331.851 -2624.62
46400 -6495.74 339.174 -1814.36
46500 -6496.43 339.614 -1292.45
46600 -6493.44 337.686 -1869.69
46700 -6491.77 336.601 -3321.86
46800 -6492.74 337.214 -1750.33
46900 -6490.06 335.521 -104.857
47000 -6506.55 346.057 1671.35
47100 -6496.36 339.516 -1209.52
47200 -6494.35 338.248 -3233.47
47300 -6501.06 342.56 -3415.47
47400 -6490.19 335.622 -5234.7
