# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
12200 -6456.88 304.091 -3.06482
12300 -6460.17 297.5 36.4353
12400 -6478.61 297.039 -10.0729
12500 -6480.7 295.472 23.9137
12600 -6457.26 299.196 -58.8732
12700 -6463.28 303.662 54.8844
12800 -6483.84 289.323 -64.3498
12900 -6461.35 300.127 126.978
13000 -6439.38 304.211 -81.4619
13100 -6471.89 296.971 50.2522
13200 -6488.22 287.119 -66.776
13300 -6465.52 311.348 58.7697
13400 -6472.94 296.026 -73.3819
13500 -6512.25 292.178 99.7608
13600 -6489.46 296.869 -47.9271
13700 -6488.64 308.639 -63.263
13800 -6502.63 283.989 133.987
13900 -6478.22 308.399 -38.8257
14000 -6479.68 296.549 -43.9935
14100 -6497.54 290.578 12.2859
14200 -6479.69 306.491 46.4103
14300 -6484.1 298.217 -73.6398
14400 -6509.27 292.241 28.0943
14500 -6497.01 299.657 158.179
14600 -6484.1 301.117 -137.605
14700 -6491.08 295.406 -46.1381
14800 -6500.6 298.372 102.955
14900 -6516.18 299.682 -43.0863
15000 -6513.67 294.105 60.5131
15100 -6513.4 303.673 -44.0733
15200 -6515.86 293.009 -2.18993
15300 -6504.57 296.363 60.9259
15400 -6491.84 305.934 -127.959
15500 -6501.27 291.35 110.137
15600 -6489.73 295.898 -84.7701
15700 -6467.53 308.133 51.142
15800 -6484.21 292.167 23.9579
15900 -6495.14 295.396 -1.00641
16000 -6477.22 300.702 -41.9338
16100 -6495.28 300.893 69.6101
16200 -6506.96 290.606 -21.2826
16300 -6496.76 304.732 14.1886
16400 -6514.9 298.065 -5.55773
16500 -6519.57 287.78 -36.8986
16600 -6463.73 306.628 -62.7858
16700 -6464.86 301.682 88.5443
16800 -6499.42 291.903 -1.19365
16900 -6508.72 297.465 -8.59407
17000 -6485.46 299.75 21.3453
17100 -6478.05 301.7 -75.9377
17200 -6501.19 294.666 102.041
17300 -6511.62 297.655 -11.6696
17400 -6501.15 297.071 -12.2805
17500 -6497.07 302.268 -30.348
17600 -6514.93 293.871 -8.978
17700 -6521.56 298.018 56.1642
17800 -6491.39 298.777 -127.122
17900 -6510.35 301.455 199.48
18000 -6523.51 289.128 -118.215
18100 -6488.84 302.453 23.4969
18200 -6480.79 303.662 12.8036
18300 -6510.53 296.258 3.08227
18400 -6518.82 291.681 44.1371
18500 -6500.34 300.925 -90.4805
18600 -6482.65 300.746 125.688
18700 -6507.97 298.316 -84.3279
18800 -6512.08 292.602 -11.6892
18900 -6488.86 301.206 75.902
19000 -6498.85 301.483 -1.53787
19100 -6521.53 293.652 -88.7972
19200 -6511.2 296.612 -14.0615
19300 -6506.24 304.526 183.88
19400 -6508.79 287.256 -69.7144
19500 -6500.36 309.105 -52.3037
19600 -6522.74 295.772 -9.84823
19700 -6528.67 285.404 43.1848
19800 -6453.33 307.105 21.3417
19900 -6437.44 310.747 -72.2106
20000 -6519.38 284.513 17.2398
20100 -6521.57 288.323 102.793
20200 -6467.86 315.065 -78.2182
20300 -6497.26 296.149 -42.9692
20400 -6530.54 290.005 39.9522
20500 -6508.11 299.593 17.3484
20600 -6483.39 300.081 -29.6766
20700 -6488.89 296.712 76.0754
20800 -6493.36 301.701 -82.4197
20900 -6489.52 297.517 98.4349
21000 -6508.91 296.979 -41.3785
21100 -6515.74 297.086 19.4781
21200 -6500.87 295.947 -47.3099
21300 -6483.51 302.285 19.8932
21400 -6495.12 299.328 102.18
21500 -6512.81 292.272 -86.2922
21600 -6505.8 299.394 54.2599
21700 -6505.22 303.667 -96.2155
21800 -6507.23 289.134 102.57
21900 -6491.53 306.27 26.4716
22000 -6504.89 295.688 -48.095
22100 -6508.83 291.972 -41.7953
22200 -6484.55 300.578 36.6852
22300 -6475.1 303.283 42.0469
22400 -6498.06 297.319 -79.1215
22500 -6504.28 289.589 32.5921
22600 -6469.28 304.558 28.5339
22700 -6475.82 305.478 -72.7129
22800 -6518.86 285.919 -11.2089
22900 -6510.3 298.059 60.9927
23000 -6491.98 309.613 49.4168
23100 -6514.05 290.454 -35.3347
23200 -6528.45 296.893 -2.29204
23300 -6509.18 298.159 -37.6255
23400 -6505.73 299.84 -5.78107
23500 -6499.95 294.542 66.6495
23600 -6503.61 302.493 -115.387
23700 -6527.3 296.267 135.193
23800 -6510.62 289.305 -7.64743
23900 -6468.7 309.821 15.6974
24000 -6479.07 299.746 16.7561
24100 -6515.51 289.628 -50.9876
24200 -6494.82 298.196 -119.397
24300 -6470.72 301.289 137.213
24400 -6479.99 301.689 -0.839185
24500 -6495.15 294.633 -27.661
24600 -6502.55 296.668 38.7572
24700 -6483.69 296.576 26.1891
24800 -6468.97 299.887 -79.1085
24900 -6495.53 303.884 97.5542
25000 -6515.24 285.886 -81.5041
25100 -6487.51 300.003 -23.8563
25200 -6470.8 307.533 50.0065
25300 -6508.14 293.127 18.5625
25400 -6501.94 292.249 -55.6026
25500 -6464.92 306.763 119.415
25600 -6483.16 298.15 -68.5933
25700 -6516.25 293.273 33.3553
25800 -6513.02 300.205 -19.9316
25900 -6497.53 294.57 52.3223
26000 -6488.98 300.943 -67.1223
26100 -6472.97 298.278 -83.2681
26200 -6491.9 300.788 115.121
26300 -6515.32 293.461 -23.0314
26400 -6497.77 293.701 94.4266
26500 -6485.38 307.762 -157.492
26600 -6506 294.579 115.169
26700 -6501.08 290.579 -14.147
26800 -6481.49 310.013 -62.226
26900 -6508.87 293.174 82.5234
27000 -6521.92 289.292 13.1704
27100 -6474.86 306.558 -89.032
27200 -6480.52 303.431 86.1256
27300 -6520.48 290.116 -1.72941
27400 -6498.51 295.831 -70.0467
27500 -6484.62 310.685 41.9979
27600 -6518.21 288.154 -28.5301
27700 -6521.56 292.923 63.0354
27800 -6478.31 305.515 -82.0524
27900 -6475.92 301.261 97.697
28000 -6505.11 287.848 -79.5194
28100 -6491.58 300.183 54.2959
28200 -6468.21 305.905 13.6799
28300 -6474.52 288.938 -54.3692
28400 -6492.61 308.831 127.507
28500 -6517.73 290.244 -59.3609
28600 -6515.76 293.322 -84.9578
28700 -6481.21 310.029 122.47
28800 -6502.46 295.478 -39.1488
28900 -6527.56 289.78 -32.0281
29000 -6491.7 301.32 73.0558
29100 -6484.68 305.061 -113.29
29200 -6511.64 289.634 40.9842
29300 -6505.39 297.801 29.7623
29400 -6484.61 304.469 11.0228
29500 -6492.41 296.26 33.6578
29600 -6500.04 294.592 -13.2902
29700 -6487.3 295.357 -64.0923
29800 -6477.08 304.642 36.6036
29900 -6488.64 298.38 -0.611447
30000 -6522.36 295.259 28.6965
30100 -6524.09 294.708 -62.0682
30200 -6497.12 298.813 94.37
30300 -6489.42 302.953 -80.7271
30400 -6512.7 299.658 65.2873
30500 -6518.95 285.577 -25.1597
30600 -6486.47 304.638 -37.5305
30700 -6486.49 308.7 107.694
30800 -6524.23 284.33 -57.3562
30900 -6499.25 295.191 11.1047
31000 -6469.22 312.118 -81.1114
31100 -6499.71 293.2 70.8824
31200 -6514.96 290.579 54.6854
31300 -6492.68 304.952 -122.966
31400 -6492.19 297.987 64.6352
31500 -6497.73 296.155 43.3575
31600 -6494.31 299.228 -49.014
31700 -6497.38 298.618 64.2222
31800 -6505.62 293.609 -166.619
31900 -6509.14 303.536 119.502
32000 -6503.82 293.565 97.6291
32100 -6498.47 300.021 -66.2328
32200 -6492.78 295.782 -3.09
32300 -6498.26 304.568 -7.08903
32400 -6517.67 291.716 0.606756
32500 -6516.1 297.624 -67.8981
32600 -6504.37 303.277 28.8941
32700 -6518.07 294.33 45.4296
32800 -6509.06 296.852 -13.1166
32900 -6518.43 306.584 -29.5864
33000 -6524.65 285.611 123.416
33100 -6490.27 301.773 -50.4645
33200 -6487.58 303.518 -59.9644
33300 -6509.19 290.649 55.6829
33400 -6509.21 301.532 9.31747
33500 -6500.23 301.363 -99.6815
33600 -6506.19 292.265 115.559
33700 -6482.07 296.844 -4.91391
33800 -6467.89 305.91 -49.7742
33900 -6513.94 295.152 15.6425
34000 -6511.38 289.601 76.15
34100 -6497.03 314.051 -82.4091
34200 -6521.49 284.327 65.2689
34300 -6512.83 298.337 0.323228
34400 -6467.02 301.288 -56.7318
34500 -6476.82 302.045 67.9542
34600 -6502.55 293.244 -38.816
34700 -6500.78 298.893 -30.3823
34800 -6497.69 303.334 36.2999
34900 -6521.8 292.812 -16.2304
35000 -6517.3 294.331 8.07495
35100 -6483.54 304.17 76.2188
35200 -6510.54 300.653 -60.9585
35300 -6539.39 286.23 6.13485
35400 -6496.83 300.965 60.5078
35500 -6480.76 310.868 -66.038
35600 -6525.46 290.118 -31.0223
35700 -6532.43 290.838 115.984
35800 -6490.41 304.39 -39.3811
35900 -6476.13 303.744 -2.62005
36000 -6511.96 289.789 -107.661
36100 -6511.32 295.995 142.1
36200 -6474.49 302.757 0.295943
36300 -6483.48 303.475 -54.9264
36400 -6524.54 289.927 50.4613
36500 -6504.13 295.161 -33.801
36600 -6470.39 308.579 -37.6301
36700 -6507.28 299.181 139.505
36800 -6532.04 282.759 -89.0552
36900 -6483.96 306.302 32.3894
37000 -6481.89 306.162 10.3428
37100 -6514.52 284.144 -65.2909
37200 -6493.49 303.6 -65.7454
37300 -6481.52 304.236 154.425
37400 -6503.86 291.663 -25.0912
37500 -6497.98 296.666 -71.3298
37600 -6488.9 301.493 46.41
37700 -6517.37 301.533 5.13266
37800 -6540.31 288.128 56.148
37900 -6519.7 301.628 -83.3721
38000 -6501.86 299.784 -14.305
38100 -6513.35 295.395 48.6864
38200 -6504.63 299.541 25.2079
38300 -6503.25 300.933 12.0531
38400 -6503.52 291.653 -71.155
38500 -6491.95 306.68 -17.9471
38600 -6504.55 297.613 115.287
38700 -6531.02 291.049 -41.174
38800 -6518.45 297.977 -3.52906
38900 -6497.8 303.081 -47.5934
39000 -6514.44 298.515 50.9915
39100 -6526.75 290.611 -0.349795
39200 -6513.53 303.505 -49.761
39300 -6499.98 296.236 75.7093
39400 -6504.16 295.656 25.8638
39500 -6501.75 305.552 -29.6924
39600 -6511.62 291.781 -25.702
39700 -6504.06 294.034 4.04593
39800 -6490.34 309.981 69.3172
39900 -6505.59 289.438 -105.446
40000 -6510.95 295.48 44.8488
40100 -6496.22 307.74 74.9015
40200 -6508.6 293.895 -100.843
40300 -6525.49 297.257 48.3733
40400 -6518.62 292.399 26.4378
40500 -6500.13 307.065 -14.3707
40600 -6505.07 296.572 42.0415
40700 -6518.24 290.683 -38.6475
40800 -6496.83 304 -19.0934
40900 -6488.81 299.329 25.5478
41000 -6507.03 295.16 -23.0155
41100 -6511.21 297.154 -48.7998
41200 -6504.26 299.173 74.0494
41300 -6514.48 301.815 -25.0334
41400 -6540.68 292.663 -44.2193
41500 -6505.14 290.603 82.0041
41600 -6468.6 315.28 -22.1623
41700 -6513.35 291.403 22.8729
41800 -6536.32 291.993 53.6221
41900 -6503.31 300.466 -55.0661
42000 -6490.24 303.35 -18.4846
42100 -6496.12 292.702 79.1141
42200 -6489.62 298.525 5.25735
42300 -6500.09 304.855 -52.4576
42400 -6523.25 292.093 30.9976
42500 -6521.2 295.452 -46.4531
42600 -6494.97 304.3 22.7905
42700 -6482.96 293.795 30.2786
42800 -6490.26 298.173 8.91305
42900 -6499.85 301.749 -67.1567
43000 -6502.57 293.991 42.0793
43100 -6504.07 297.833 21.3055
43200 -6499.01 301.93 -42.5411
43300 -6500.84 295.256 14.6958
43400 -6501.43 292.925 26.0732
43500 -6512.07 311.423 -63.4951
43600 -6529.44 283.519 75.5288
43700 -6501.53 299.463 83.7137
43800 -6464.04 305.97 -131.121
43900 -6490.38 296.192 45.0574
44000 -6516.19 295.356 -34.2067
44100 -6507.32 298.42 -25.8799
44200 -6489.75 302.573 118.432
44300 -6503.05 293.186 -78.2181
44400 -6515.14 294.045 79.5169
44500 -6509.22 305.319 -46.1631
44600 -6509.36 292.391 36.3688
44700 -6500.66 302.939 -7.87474
44800 -6490.29 294.323 -31.0797
44900 -6492.58 301.064 116.99
45000 -6492.14 296.291 -74.2469
45100 -6489.14 299.945 -66.506
45200 -6486.42 298.447 31.7756
45300 -6499.38 293.93 31.3669
45400 -6486.06 298.405 -30.5831
45500 -6474.47 302.701 38.6631
45600 -6498.04 297.512 24.1565
45700 -6530.53 292.476 -16.1005
45800 -6505.69 297.714 24.5716
45900 -6482.11 305.956 15.4504
46000 -6509.71 293.397 -49.8866
46100 -6506 295.544 9.42577
46200 -6475.36 303.87 65.1996
46300 -6493.96 296.53 -37.6621
46400 -6501.51 288.772 53.231
46500 -6470.07 306.425 -87.0109
46600 -6476.81 300.532 96.9675
46700 -6496.84 291.096 -177.379
46800 -6483.72 302.995 128.29
46900 -6499.82 303.683 55.0774
47000 -6524.02 281.569 -74.3987
47100 -6504.43 307.955 -41.5691
47200 -6499.4 300.638 34.7979
47300 -6537.8 293.429 3.67331
47400 -6512.22 291.23 46.2489
47500 -6466.74 310.914 26.8656
47600 -6494.93 296.35 -75.2312
47700 -6531.09 288.905 8.99144
47800 -6510.96 302.824 49.6423
47900 -6498.39 300.684 17.9166
48000 -6503.67 295.43 -68.6022
48100 -6494.22 297.338 20.6747
48200 -6516.3 306.795 -33.902
48300 -6545.69 287.202 66.4732
48400 -6530.04 296.436 -63.5403
48500 -6497.34 307.872 52.947
48600 -6514.48 293.991 46.7033
48700 -6523.86 292.376 -83.7189
48800 -6508.83 303.535 68.2483
48900 -6518.46 300.39 -28.7972
49000 -6524.49 291.046 6.66775
49100 -6502.06 302.942 61.8864
49200 -6497.71 297.443 -64.6203
49300 -6497.89 295.361 10.3434
49400 -6470.68 297.86 24.4465
49500 -6486.4 310.076 -33.0098
49600 -6518.88 281.959 -17.9371
49700 -6501.37 302.836 -2.89266
49800 -6491.52 308.71 2.17472
49900 -6529.29 281.774 44.8155
50000 -6502.84 298.69 25.2219
